open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
1766638500000000,87821.75000000,87821.75000000,87821.74000000,87821.74000000,1.23394000,1766638559999999,108366.75993380,300,0.20782000,18251.11608500,0
1766638560000000,87821.75000000,87821.75000000,87812.88000000,87812.89000000,1.80836000,1766638619999999,158801.30312710,650,0.30565000,26841.25256590,0
1766638620000000,87812.89000000,87812.89000000,87792.00000000,87792.00000000,2.66924000,1766638679999999,234349.54004250,1770,0.49304000,43286.00763200,0
1766638680000000,87792.01000000,87792.01000000,87792.00000000,87792.00000000,0.99069000,1766638739999999,86974.65726020,302,0.07802000,6849.53262020,0
1766638740000000,87792.01000000,87792.01000000,87773.33000000,87773.33000000,4.22780000,1766638799999999,371140.31415770,1413,0.24316000,21346.06760980,0
1766638800000000,87773.34000000,87773.34000000,87762.46000000,87762.46000000,5.19491000,1766638859999999,455956.92225030,1030,0.89065000,78170.32005960,0
1766638860000000,87762.47000000,87762.47000000,87749.20000000,87749.20000000,3.61647000,1766638919999999,317365.78961380,957,1.18364000,103870.45245480,0
1766638920000000,87749.21000000,87749.21000000,87749.20000000,87749.21000000,0.85374000,1766638979999999,74915.00261820,149,0.06102000,5354.45679420,0
1766638980000000,87749.21000000,87749.21000000,87726.16000000,87726.16000000,6.12936000,1766639039999999,537825.22635650,951,0.52942000,46452.82578330,0
1766639040000000,87726.17000000,87726.17000000,87700.00000000,87703.50000000,12.39158000,1766639099999999,1086804.72454960,2184,6.23988000,547249.04495490,0
1766639100000000,87703.50000000,87717.48000000,87703.50000000,87717.48000000,2.25878000,1766639159999999,198118.64931500,460,0.44632000,39144.74498620,0
1766639160000000,87717.48000000,87717.48000000,87717.47000000,87717.47000000,3.26442000,1766639219999999,286346.69083090,292,2.74135000,240464.31379800,0
1766639220000000,87717.48000000,87717.48000000,87717.47000000,87717.47000000,13.76622000,1766639279999999,1207537.99147670,498,0.16133000,14151.46104840,0
1766639280000000,87717.48000000,87717.48000000,87717.47000000,87717.48000000,0.26711000,1766639339999999,23430.21425940,301,0.08477000,7435.81077960,0
1766639340000000,87717.48000000,87726.25000000,87671.05000000,87671.06000000,20.72958000,1766639399999999,1818286.00018050,1981,1.17221000,102825.88046260,0
1766639400000000,87671.05000000,87699.07000000,87666.46000000,87699.07000000,3.11035000,1766639459999999,272690.04095460,1413,2.85091000,249940.72826550,0
1766639460000000,87699.07000000,87699.07000000,87699.06000000,87699.07000000,0.37867000,1766639519999999,33209.00399200,169,0.09418000,8259.49841260,0
1766639520000000,87699.07000000,87699.07000000,87680.13000000,87680.13000000,1.25544000,1766639579999999,110096.52810150,739,0.26831000,23530.33880200,0
1766639580000000,87680.14000000,87680.14000000,87661.17000000,87670.19000000,8.52371000,1766639639999999,747275.80171080,980,4.83051000,423463.36383740,0
1766639640000000,87670.19000000,87670.20000000,87670.17000000,87670.18000000,0.50292000,1766639699999999,44091.08547810,379,0.33291000,29186.27965040,0
1766639700000000,87670.18000000,87670.18000000,87670.17000000,87670.17000000,1.72068000,1766639759999999,150852.31144170,350,0.33261000,29159.97856980,0
1766639760000000,87670.17000000,87707.89000000,87670.17000000,87701.70000000,2.59667000,1766639819999999,227705.66942240,1970,2.16934000,190232.08186990,0
1766639820000000,87701.70000000,87723.24000000,87700.00000000,87700.00000000,13.13583000,1766639879999999,1152125.69124080,942,7.02405000,616080.34467150,0
1766639880000000,87700.00000000,87700.01000000,87685.97000000,87685.98000000,3.22701000,1766639939999999,282995.52371930,813,0.44201000,38759.24856910,0
1766639940000000,87685.98000000,87695.40000000,87684.39000000,87695.40000000,2.33029000,1766639999999999,204335.45125850,964,1.18566000,103968.58597900,0
1766640000000000,87695.39000000,87695.39000000,87688.88000000,87692.42000000,1.46033000,1766640059999999,128059.02341170,490,0.09713000,8517.42620410,0
1766640060000000,87692.43000000,87731.91000000,87692.42000000,87725.75000000,1.78739000,1766640119999999,156781.30288980,2372,1.14825000,100722.14596120,0
1766640120000000,87725.75000000,87725.75000000,87715.22000000,87715.22000000,1.38225000,1766640179999999,121250.76699150,544,0.50915000,44661.56042440,0
1766640180000000,87715.22000000,87715.23000000,87680.00000000,87680.00000000,1.41386000,1766640239999999,124000.78597390,1436,0.05766000,5056.58592410,0
1766640240000000,87680.01000000,87680.01000000,87673.41000000,87673.41000000,1.02432000,1766640299999999,89806.47877230,577,0.14517000,12727.61447120,0
1766640300000000,87673.42000000,87682.25000000,87673.42000000,87682.24000000,2.54785000,1766640359999999,223393.85644020,659,1.12748000,98852.66281740,0
1766640360000000,87682.24000000,87708.00000000,87682.24000000,87706.32000000,1.22143000,1766640419999999,107114.80603460,1169,0.77261000,67753.78327670,0
1766640420000000,87706.32000000,87706.33000000,87706.32000000,87706.32000000,0.96357000,1766640479999999,84511.17935640,275,0.05940000,5209.75600200,0
1766640480000000,87706.33000000,87725.00000000,87706.32000000,87721.56000000,1.47778000,1766640539999999,129625.73457590,1420,1.09642000,96171.87033990,0
1766640540000000,87721.56000000,87721.57000000,87711.05000000,87711.79000000,1.63139000,1766640599999999,143091.79390990,645,1.03291000,90597.94544860,0
1766640600000000,87711.79000000,87734.01000000,87711.79000000,87734.01000000,1.94941000,1766640659999999,171012.90087340,1439,1.07525000,94324.66403300,0
1766640660000000,87734.00000000,87734.01000000,87734.00000000,87734.00000000,1.55826000,1766640719999999,136712.38443620,217,0.15962000,14004.10267620,0
1766640720000000,87734.01000000,87764.91000000,87734.00000000,87764.91000000,5.62924000,1766640779999999,493933.92342510,1310,4.91147000,430952.28809980,0
1766640780000000,87764.90000000,87774.00000000,87764.90000000,87773.99000000,1.00941000,1766640839999999,88598.83434460,655,0.39677000,34825.62539030,0
1766640840000000,87774.00000000,87774.00000000,87745.45000000,87745.45000000,2.42997000,1766640899999999,213269.55436150,1476,0.30762000,26999.63504780,0
1766640900000000,87745.45000000,87745.46000000,87745.45000000,87745.45000000,0.67415000,1766640959999999,59153.59711220,158,0.19947000,17502.58690620,0
1766640960000000,87745.45000000,87770.38000000,87728.56000000,87728.56000000,4.98123000,1766641019999999,437121.74599800,2250,3.45648000,303338.44698140,0
1766641020000000,87728.57000000,87728.57000000,87728.06000000,87728.06000000,0.51597000,1766641079999999,45265.21786220,303,0.29960000,26283.40860200,0
1766641080000000,87728.06000000,87731.92000000,87728.06000000,87731.92000000,1.64852000,1766641139999999,144624.10486030,477,1.25425000,110034.07950860,0
1766641140000000,87731.92000000,87737.00000000,87731.91000000,87736.99000000,0.40090000,1766641199999999,35171.98960810,276,0.31977000,28054.09045380,0
1766641200000000,87736.99000000,87737.00000000,87736.99000000,87737.00000000,0.21861000,1766641259999999,19180.18486010,206,0.14762000,12951.73594000,0
1766641260000000,87736.99000000,87737.00000000,87736.99000000,87736.99000000,0.25166000,1766641319999999,22079.89203210,194,0.11287000,9902.87519000,0
1766641320000000,87737.00000000,87737.00000000,87736.99000000,87736.99000000,0.17333000,1766641379999999,15207.45327860,205,0.08019000,7035.63003000,0
1766641380000000,87737.00000000,87760.05000000,87736.99000000,87760.04000000,4.28017000,1766641439999999,375548.69441100,652,3.60421000,316229.64598280,0
1766641440000000,87760.04000000,87760.05000000,87760.04000000,87760.05000000,0.21750000,1766641499999999,19087.80997700,169,0.12770000,11206.95838500,0
1766641500000000,87760.04000000,87766.95000000,87760.04000000,87766.95000000,0.93783000,1766641559999999,82304.59817470,523,0.69343000,60856.01072670,0
1766641560000000,87766.94000000,87778.13000000,87766.94000000,87778.12000000,2.40036000,1766641619999999,210697.26075100,411,2.15202000,188898.66647740,0
1766641620000000,87778.12000000,87785.51000000,87770.45000000,87770.46000000,2.50193000,1766641679999999,219617.64602810,915,1.20963000,106181.12015660,0
1766641680000000,87770.46000000,87776.33000000,87770.45000000,87776.33000000,1.02109000,1766641739999999,89621.57781370,336,0.91073000,79935.23054150,0
1766641740000000,87776.60000000,87787.92000000,87776.60000000,87786.87000000,0.69252000,1766641799999999,60794.54473340,555,0.22139000,19435.09009510,0
1766641800000000,87786.88000000,87786.88000000,87770.45000000,87770.46000000,0.84681000,1766641859999999,74327.04611180,528,0.42723000,37498.31046020,0
1766641860000000,87770.45000000,87773.96000000,87770.45000000,87773.95000000,0.95871000,1766641919999999,84146.91609020,307,0.77382000,67918.63162470,0
1766641920000000,87773.95000000,87777.02000000,87773.95000000,87777.02000000,1.56338000,1766641979999999,137225.25399970,432,1.27847000,112216.75696840,0
1766641980000000,87777.01000000,87777.02000000,87777.01000000,87777.02000000,0.82605000,1766642039999999,72508.20629250,207,0.71820000,63041.45576400,0
1766642040000000,87777.02000000,87777.02000000,87771.00000000,87771.00000000,2.57899000,1766642099999999,226368.07481690,412,1.27320000,111751.42820530,0
1766642100000000,87771.01000000,87771.01000000,87771.00000000,87771.01000000,1.12585000,1766642159999999,98816.98457090,288,0.42209000,37047.26561090,0
1766642160000000,87771.01000000,87771.01000000,87771.00000000,87771.00000000,3.41805000,1766642219999999,300005.68499130,300,1.84413000,161861.15267130,0
1766642220000000,87771.01000000,87771.01000000,87760.47000000,87760.47000000,2.67502000,1766642279999999,234786.50117110,557,0.19557000,17165.18762280,0
1766642280000000,87760.48000000,87760.48000000,87760.47000000,87760.47000000,0.64722000,1766642339999999,56800.33481220,199,0.34188000,30003.55290240,0
1766642340000000,87760.48000000,87762.40000000,87750.55000000,87750.55000000,3.69640000,1766642399999999,324394.46374350,1048,3.18352000,279386.65045900,0
1766642400000000,87750.56000000,87750.56000000,87750.55000000,87750.55000000,0.30577000,1766642459999999,26831.48743410,210,0.17606000,15449.36359360,0
1766642460000000,87750.55000000,87750.56000000,87750.55000000,87750.55000000,0.47974000,1766642519999999,42097.44993050,157,0.10735000,9420.02261600,0
1766642520000000,87750.55000000,87762.66000000,87750.55000000,87762.65000000,1.32908000,1766642579999999,116629.79105200,440,1.18558000,104036.07111800,0
1766642580000000,87762.66000000,87762.66000000,87732.65000000,87738.82000000,3.56955000,1766642639999999,313238.86783470,578,0.11280000,9898.48134400,0
1766642640000000,87738.81000000,87738.82000000,87738.74000000,87738.74000000,1.13599000,1766642699999999,99670.41242460,344,0.17780000,15599.96218550,0
1766642700000000,87738.75000000,87738.75000000,87738.74000000,87738.74000000,0.23166000,1766642759999999,20325.55819060,168,0.16822000,14759.41252500,0
1766642760000000,87738.75000000,87738.75000000,87692.67000000,87692.67000000,3.74261000,1766642819999999,328263.88220620,2147,0.10782000,9459.04974880,0
1766642820000000,87692.68000000,87724.00000000,87692.67000000,87724.00000000,2.13323000,1766642879999999,187086.55733000,997,1.77887000,156006.10103810,0
1766642880000000,87724.00000000,87724.00000000,87714.04000000,87714.04000000,4.15475000,1766642939999999,364470.97626400,625,3.74809000,328797.44463680,0
1766642940000000,87714.04000000,87714.04000000,87705.07000000,87705.08000000,2.30003000,1766642999999999,201724.62138160,989,0.80620000,70707.83663220,0
1766643000000000,87705.07000000,87705.08000000,87705.07000000,87705.08000000,1.50601000,1766643059999999,132084.71499500,286,0.25243000,22139.39334440,0
1766643060000000,87705.07000000,87705.08000000,87705.07000000,87705.07000000,1.61881000,1766643119999999,141977.85546870,177,1.11020000,97370.17981600,0
1766643120000000,87705.08000000,87705.08000000,87698.60000000,87705.08000000,0.88620000,1766643179999999,77721.39235980,984,0.34595000,30340.08355910,0
1766643180000000,87705.08000000,87705.08000000,87705.07000000,87705.08000000,0.17937000,1766643239999999,15731.65970710,131,0.13012000,11412.18500960,0
1766643240000000,87705.07000000,87706.99000000,87705.07000000,87706.99000000,2.91700000,1766643299999999,255835.81135830,405,2.83409000,248564.14376090,0
1766643300000000,87706.99000000,87738.75000000,87706.98000000,87730.16000000,3.88762000,1766643359999999,341051.02841140,2877,3.01536000,264521.86265280,0
1766643360000000,87730.15000000,87738.75000000,87730.15000000,87738.74000000,1.80393000,1766643419999999,158260.99352860,473,1.07521000,94329.99678270,0
1766643420000000,87738.75000000,87738.75000000,87738.74000000,87738.75000000,0.53232000,1766643479999999,46705.08851240,298,0.24356000,21369.64995000,0
1766643480000000,87738.74000000,87738.75000000,87738.74000000,87738.74000000,0.60313000,1766643539999999,52917.86779210,321,0.15359000,13475.79461250,0
1766643540000000,87738.74000000,87738.75000000,87738.74000000,87738.75000000,0.32720000,1766643599999999,28708.11761560,281,0.18876000,16561.56645000,0
1766643600000000,87738.74000000,87738.75000000,87722.83000000,87722.84000000,0.90940000,1766643659999999,79777.73335750,720,0.47743000,41881.51741040,0
1766643660000000,87722.84000000,87772.00000000,87722.83000000,87770.46000000,6.67824000,1766643719999999,585954.34596640,1897,6.46907000,567596.57051020,0
1766643720000000,87770.46000000,87770.46000000,87770.45000000,87770.45000000,0.87887000,1766643779999999,77138.81960860,186,0.42171000,37013.68068660,0
1766643780000000,87770.45000000,87770.46000000,87756.85000000,87756.86000000,1.51422000,1766643839999999,132889.95802710,775,0.93042000,81652.41494770,0
1766643840000000,87756.86000000,87756.86000000,87756.85000000,87756.86000000,0.21307000,1766643899999999,18698.35298430,191,0.09548000,8379.02499280,0
1766643900000000,87756.85000000,87756.86000000,87756.85000000,87756.86000000,0.67103000,1766643959999999,58887.48403660,216,0.49811000,43712.56953460,0
1766643960000000,87756.85000000,87756.86000000,87756.85000000,87756.86000000,1.46265000,1766644019999999,128357.57080650,196,1.41540000,124211.05964400,0
1766644020000000,87756.86000000,87756.86000000,87742.00000000,87742.00000000,1.12486000,1766644079999999,98702.03295720,734,0.78392000,68784.06533270,0
1766644080000000,87742.00000000,87754.48000000,87742.00000000,87754.47000000,3.17245000,1766644139999999,278368.15834710,511,2.99002000,262359.35167950,0
1766644140000000,87754.47000000,87754.48000000,87754.47000000,87754.47000000,0.71085000,1766644199999999,62380.27021550,341,0.52160000,45772.73676800,0
1766644200000000,87754.48000000,87754.48000000,87754.47000000,87754.48000000,0.52465000,1766644259999999,46040.38416960,263,0.14841000,13023.64237680,0
1766644260000000,87754.48000000,87754.48000000,87754.47000000,87754.48000000,0.16521000,1766644319999999,14497.91702640,152,0.10377000,9106.28238960,0
1766644320000000,87754.48000000,87772.00000000,87754.47000000,87772.00000000,3.03802000,1766644379999999,266606.08595050,956,2.93177000,257281.05652840,0
1766644380000000,87772.00000000,87772.00000000,87771.99000000,87771.99000000,1.58075000,1766644439999999,138745.57712340,310,0.39309000,34502.29548000,0
1766644440000000,87772.00000000,87772.00000000,87771.99000000,87772.00000000,1.00548000,1766644499999999,88252.98193300,221,0.14278000,12532.08616000,0
1766644500000000,87772.00000000,87811.29000000,87771.99000000,87811.29000000,9.55959000,1766644559999999,839261.72135010,1361,9.00783000,790826.40185240,0
1766644560000000,87811.28000000,87811.29000000,87792.67000000,87792.67000000,3.37354000,1766644619999999,296203.42945410,1002,1.55211000,136278.01924200,0
1766644620000000,87792.67000000,87792.68000000,87783.58000000,87786.60000000,1.71142000,1766644679999999,150241.90204990,931,0.64231000,56384.86350070,0
1766644680000000,87786.60000000,87786.61000000,87770.45000000,87771.84000000,1.96356000,1766644739999999,172350.97400780,1003,1.15636000,101497.67244800,0
1766644740000000,87771.84000000,87771.85000000,87771.84000000,87771.85000000,0.36868000,1766644799999999,32359.72354100,220,0.15698000,13778.42501300,0
1766644800000000,87771.84000000,87771.85000000,87771.84000000,87771.84000000,0.36361000,1766644859999999,31914.72026190,223,0.15195000,13336.93260750,0
1766644860000000,87771.85000000,87771.85000000,87771.84000000,87771.84000000,1.35178000,1766644919999999,118648.21975130,281,0.18761000,16466.87677850,0
1766644920000000,87771.84000000,87771.85000000,87770.45000000,87770.46000000,3.20764000,1766644979999999,281538.38528820,636,1.36689000,119973.00240810,0
1766644980000000,87770.45000000,87770.46000000,87770.45000000,87770.45000000,2.68711000,1766645039999999,235848.85795480,247,0.40553000,35593.55464380,0
1766645040000000,87770.46000000,87770.46000000,87770.45000000,87770.46000000,2.02474000,1766645099999999,177712.34722780,297,0.62948000,55249.74916080,0
1766645100000000,87770.46000000,87770.46000000,87770.45000000,87770.45000000,4.05839000,1766645159999999,356206.71939670,299,0.28212000,24761.80217520,0
1766645160000000,87770.45000000,87770.46000000,87770.45000000,87770.45000000,0.95199000,1766645219999999,83556.59219230,164,0.14968000,13137.48245280,0
1766645220000000,87770.46000000,87802.48000000,87770.45000000,87802.47000000,5.03299000,1766645279999999,441767.18027120,1544,4.59359000,403189.52190250,0
1766645280000000,87802.47000000,87818.49000000,87802.47000000,87818.49000000,1.97828000,1766645339999999,173719.08052320,1347,1.15564000,101477.15858740,0
1766645340000000,87818.48000000,87818.49000000,87818.48000000,87818.49000000,0.74941000,1766645399999999,65812.04926990,318,0.21731000,19083.83606190,0
1766645400000000,87818.48000000,87818.49000000,87811.64000000,87811.64000000,1.68446000,1766645459999999,147925.86913720,549,0.27952000,24546.92985220,0
1766645460000000,87811.64000000,87811.65000000,87792.68000000,87805.01000000,2.66585000,1766645519999999,234066.79317330,1776,0.99236000,87133.13490980,0
1766645520000000,87805.00000000,87805.01000000,87805.00000000,87805.01000000,0.55743000,1766645579999999,48945.14516610,300,0.40161000,35263.37006610,0
1766645580000000,87805.01000000,87805.01000000,87805.00000000,87805.00000000,0.82742000,1766645639999999,72651.61870660,330,0.56066000,49228.75690660,0
1766645640000000,87805.00000000,87838.49000000,87805.00000000,87838.48000000,6.43750000,1766645699999999,565270.28673530,1983,5.70400000,500851.64864250,0
1766645700000000,87838.48000000,87838.49000000,87830.33000000,87830.34000000,2.23607000,1766645759999999,196403.15932500,626,0.42036000,36920.36286340,0
1766645760000000,87830.33000000,87836.22000000,87830.33000000,87836.22000000,1.26445000,1766645819999999,111058.03975960,498,0.79362000,69704.41590890,0
1766645820000000,87836.22000000,87842.53000000,87836.21000000,87842.52000000,1.48411000,1766645879999999,130363.99360330,568,1.01494000,89151.94172450,0
1766645880000000,87842.53000000,87842.53000000,87830.33000000,87830.33000000,5.84492000,1766645939999999,513383.18886760,542,0.51723000,45432.70766760,0
1766645940000000,87830.33000000,87836.43000000,87830.33000000,87836.42000000,2.53422000,1766645999999999,222590.01924790,762,1.55882000,136914.50124290,0
1766646000000000,87836.43000000,87836.43000000,87836.42000000,87836.42000000,1.43307000,1766646059999999,125875.74435910,499,0.59497000,52260.04075710,0
1766646060000000,87836.43000000,87836.43000000,87836.42000000,87836.42000000,1.53147000,1766646119999999,134518.84815220,329,0.60148000,52831.85591640,0
1766646120000000,87836.42000000,87836.43000000,87820.00000000,87820.00000000,2.60075000,1766646179999999,228420.38393090,1035,0.15086000,13249.92484780,0
1766646180000000,87820.00000000,87820.01000000,87820.00000000,87820.01000000,2.67076000,1766646239999999,234546.14711120,428,0.39112000,34348.16231120,0
1766646240000000,87820.00000000,87820.01000000,87780.50000000,87789.29000000,2.57878000,1766646299999999,226396.71366080,1858,0.52511000,46095.35097100,0
1766646300000000,87789.28000000,87789.29000000,87789.28000000,87789.29000000,1.44832000,1766646359999999,127146.97280240,310,0.27928000,24517.79291120,0
1766646360000000,87789.28000000,87789.29000000,87789.28000000,87789.28000000,0.58158000,1766646419999999,51056.49137400,281,0.19116000,16781.80067640,0
1766646420000000,87789.29000000,87789.29000000,87789.28000000,87789.29000000,0.57927000,1766646479999999,50853.69734320,313,0.11176000,9811.33105040,0
1766646480000000,87789.29000000,87812.07000000,87789.28000000,87812.06000000,1.86666000,1766646539999999,163880.92568790,1276,1.64458000,144383.00018490,0
1766646540000000,87812.06000000,87812.07000000,87812.06000000,87812.06000000,2.04392000,1766646599999999,179480.83854890,305,1.28737000,113046.62455590,0
1766646600000000,87812.06000000,87812.07000000,87805.20000000,87808.71000000,2.44426000,1766646659999999,214629.21872750,785,0.30642000,26905.74927820,0
1766646660000000,87808.70000000,87808.71000000,87808.70000000,87808.70000000,2.12880000,1766646719999999,186927.16361410,322,0.30541000,26817.65812110,0
1766646720000000,87808.70000000,87808.71000000,87792.67000000,87792.68000000,2.96234000,1766646779999999,260110.11590170,956,0.30227000,26541.66190760,0
1766646780000000,87792.68000000,87814.19000000,87792.67000000,87814.19000000,4.77220000,1766646839999999,419012.50933170,627,3.78376000,332232.59117100,0
1766646840000000,87814.18000000,87814.19000000,87814.18000000,87814.18000000,1.41212000,1766646899999999,124004.16174860,388,0.18870000,16570.53765300,0
1766646900000000,87814.18000000,87814.19000000,87814.18000000,87814.18000000,2.14979000,1766646959999999,188782.05683190,586,1.08097000,94924.50496430,0
1766646960000000,87814.18000000,87814.19000000,87814.18000000,87814.18000000,0.82790000,1766647019999999,72701.36563380,334,0.60118000,52792.13474420,0
1766647020000000,87814.18000000,87814.19000000,87792.67000000,87792.67000000,0.88085000,1766647079999999,77340.46089000,818,0.17739000,15573.75097200,0
1766647080000000,87792.67000000,87799.68000000,87792.67000000,87799.67000000,0.82387000,1766647139999999,72332.09735870,324,0.54816000,48125.30849300,0
1766647140000000,87799.67000000,87799.68000000,87799.17000000,87799.17000000,4.45493000,1766647199999999,391139.32572410,437,3.47817000,305380.48304560,0
1766647200000000,87799.18000000,87799.18000000,87782.15000000,87782.15000000,3.29260000,1766647259999999,289056.12730290,577,0.43358000,38067.16767340,0
1766647260000000,87782.15000000,87792.69000000,87782.15000000,87792.69000000,0.89239000,1766647319999999,78341.25146620,502,0.39248000,34453.91237350,0
1766647320000000,87792.68000000,87803.67000000,87792.68000000,87798.83000000,3.48514000,1766647379999999,305996.63812690,858,0.77611000,68141.19192380,0
1766647380000000,87798.83000000,87798.83000000,87792.67000000,87792.68000000,2.15986000,1766647439999999,189631.69005410,533,0.12054000,10583.11967820,0
1766647440000000,87792.67000000,87798.83000000,87792.67000000,87798.82000000,0.89379000,1766647499999999,78471.44247170,377,0.50423000,44268.76385500,0
1766647500000000,87798.82000000,87798.83000000,87798.82000000,87798.83000000,0.96704000,1766647559999999,84904.97362540,270,0.27326000,23991.90828580,0
1766647560000000,87798.83000000,87820.00000000,87798.82000000,87819.99000000,2.03465000,1766647619999999,178652.26428480,1243,1.06917000,93875.97800950,0
1766647620000000,87819.99000000,87820.00000000,87819.64000000,87819.64000000,3.23769000,1766647679999999,284332.94058510,392,2.63222000,231160.65770100,0
1766647680000000,87819.64000000,87819.65000000,87809.94000000,87809.94000000,0.62109000,1766647739999999,54540.18631590,578,0.12881000,11310.80421850,0
1766647740000000,87809.94000000,87809.95000000,87809.94000000,87809.95000000,0.59225000,1766647799999999,52005.44152670,231,0.45617000,40056.26489150,0
1766647800000000,87809.95000000,87809.95000000,87800.45000000,87800.46000000,1.15084000,1766647859999999,101046.25085200,681,0.27990000,24575.40085410,0
1766647860000000,87800.46000000,87800.46000000,87782.16000000,87782.16000000,2.01460000,1766647919999999,176870.84279330,1198,0.17618000,15468.03945530,0
1766647920000000,87782.17000000,87782.17000000,87782.16000000,87782.16000000,0.75125000,1766647979999999,65946.35117450,299,0.34745000,30499.91496650,0
1766647980000000,87782.17000000,87782.17000000,87782.16000000,87782.17000000,1.28697000,1766648039999999,112973.01437930,390,0.79241000,69559.46932970,0
1766648040000000,87782.17000000,87782.17000000,87782.16000000,87782.16000000,3.66373000,1766648099999999,321610.16169480,347,2.86380000,251390.57844600,0
1766648100000000,87782.16000000,87782.17000000,87782.16000000,87782.17000000,0.76652000,1766648159999999,67286.78386730,287,0.25841000,22683.79054970,0
1766648160000000,87782.16000000,87782.17000000,87770.45000000,87770.45000000,1.54633000,1766648219999999,135738.53772030,758,0.28403000,24932.59971590,0
1766648220000000,87770.45000000,87770.46000000,87770.45000000,87770.46000000,1.58557000,1766648279999999,139166.19555910,473,0.31526000,27670.51521960,0
1766648280000000,87770.46000000,87770.46000000,87770.45000000,87770.45000000,0.73846000,1766648339999999,64814.96850050,334,0.19935000,17497.04120100,0
1766648340000000,87770.45000000,87770.46000000,87764.05000000,87764.05000000,2.00852000,1766648399999999,176282.84895530,508,0.21291000,18686.95583860,0
1766648400000000,87764.06000000,87764.07000000,87764.05000000,87764.06000000,1.20443000,1766648459999999,105705.65936440,578,0.30230000,26531.07574120,0
1766648460000000,87764.06000000,87764.07000000,87764.06000000,87764.07000000,1.30733000,1766648519999999,114736.59078070,319,0.22209000,19491.52230630,0
1766648520000000,87764.06000000,87764.07000000,87764.06000000,87764.07000000,1.15868000,1766648579999999,101690.46420680,250,0.31660000,27786.10456200,0
1766648580000000,87764.07000000,87764.07000000,87764.06000000,87764.06000000,1.36345000,1766648639999999,119661.91542470,410,0.78177000,68611.31700390,0
1766648640000000,87764.07000000,87764.07000000,87758.07000000,87758.08000000,5.21103000,1766648699999999,457324.29263120,909,2.44310000,214402.19222900,0
1766648700000000,87758.08000000,87758.08000000,87758.07000000,87758.07000000,1.80315000,1766648759999999,158240.96612060,381,0.22001000,19307.65518080,0
1766648760000000,87758.08000000,87768.78000000,87758.07000000,87768.78000000,3.38845000,1766648819999999,297371.80690150,635,2.17625000,190986.72243960,0
1766648820000000,87768.78000000,87768.78000000,87768.77000000,87768.77000000,1.02641000,1766648879999999,90086.74586080,254,0.26451000,23215.71999780,0
1766648880000000,87768.78000000,87768.78000000,87768.77000000,87768.77000000,1.42969000,1766648939999999,125482.13916940,374,0.63881000,56067.57435180,0
1766648940000000,87768.78000000,87768.79000000,87768.77000000,87768.78000000,5.17990000,1766648999999999,454633.54404830,457,4.40983000,387045.44093620,0
1766649000000000,87768.79000000,87768.79000000,87755.94000000,87755.95000000,2.26209000,1766649059999999,198536.46260350,634,0.28041000,24611.17848030,0
1766649060000000,87755.95000000,87831.39000000,87755.94000000,87808.06000000,10.18825000,1766649119999999,894545.84087160,1924,6.55679000,575639.29421560,0
1766649120000000,87808.07000000,87808.07000000,87792.67000000,87792.67000000,2.90559000,1766649179999999,255104.87584040,935,0.33905000,29766.39285550,0
1766649180000000,87792.67000000,87792.68000000,87792.67000000,87792.67000000,1.55820000,1766649239999999,136798.54039070,414,0.19967000,17529.56441560,0
1766649240000000,87792.67000000,87792.68000000,87792.67000000,87792.67000000,7.04228000,1766649299999999,618260.61789150,506,5.38039000,472358.85754520,0
1766649300000000,87792.68000000,87831.39000000,87792.67000000,87831.38000000,3.98703000,1766649359999999,350075.79866480,1080,3.41424000,299777.96964080,0
1766649360000000,87831.38000000,87862.20000000,87831.38000000,87843.88000000,3.61626000,1766649419999999,317692.26353570,2224,1.32151000,116089.39645520,0
1766649420000000,87843.88000000,87843.88000000,87834.22000000,87834.22000000,2.24142000,1766649479999999,196874.75738200,1110,0.77918000,68438.70939540,0
1766649480000000,87834.23000000,87834.23000000,87834.22000000,87834.23000000,3.19455000,1766649539999999,280590.82285860,461,1.53576000,134892.29706480,0
1766649540000000,87834.22000000,87837.59000000,87834.22000000,87837.59000000,7.94754000,1766649599999999,698078.61386680,673,7.00024000,614870.93089760,0
1766649600000000,87837.59000000,87854.46000000,87837.58000000,87854.45000000,5.94731000,1766649659999999,522456.28727200,764,3.28651000,288702.71414200,0
1766649660000000,87854.45000000,87854.46000000,87854.45000000,87854.45000000,3.19001000,1766649719999999,280256.58052300,419,0.64785000,56916.51191100,0
1766649720000000,87854.45000000,87854.46000000,87814.50000000,87836.56000000,5.63305000,1766649779999999,494755.75261730,2568,2.16047000,189748.43256870,0
1766649780000000,87836.56000000,87836.58000000,87827.28000000,87833.46000000,1.54572000,1766649839999999,135769.52762330,1025,0.68736000,60374.89646500,0
1766649840000000,87833.45000000,87833.45000000,87812.94000000,87812.95000000,3.18144000,1766649899999999,279403.51688760,1363,0.63189000,55497.78562410,0
1766649900000000,87812.95000000,87830.00000000,87812.94000000,87829.99000000,4.97258000,1766649959999999,436727.73482970,774,2.22815000,195685.11753840,0
1766649960000000,87829.99000000,87855.39000000,87829.99000000,87855.39000000,4.40333000,1766650019999999,386807.97395330,1527,2.03000000,178319.97790040,0
